epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
80,1105.72,1.77889,2.21841,2.07568,0.62112,0.61808,0.65341,0.31832,1.70193,1.60253,1.98256,0.00182685,0.00060895,0.00182685,0.00060895,0.00182685,0.00060895,0.00182685,0.00060895
81,1119.12,1.78112,2.22547,2.07606,0.62223,0.67343,0.68095,0.33679,1.69897,1.52951,1.99067,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
82,1132.62,1.76182,2.20699,2.06461,0.62343,0.6247,0.69069,0.34529,1.71566,1.52176,1.99741,0.00179715,0.00059905,0.00179715,0.00059905,0.00179715,0.00059905,0.00179715,0.00059905
83,1146.01,1.7489,2.18391,2.03643,0.6738,0.66473,0.71355,0.34152,1.71923,1.51665,1.99752,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941
84,1159.36,1.73222,2.1609,2.04432,0.67439,0.69199,0.72557,0.35244,1.70362,1.49628,1.97543,0.00176745,0.00058915,0.00176745,0.00058915,0.00176745,0.00058915,0.00176745,0.00058915
85,1173,1.75472,2.14019,2.02607,0.71649,0.58431,0.71171,0.34868,1.67159,1.5098,1.95773,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842
86,1186.27,1.73235,2.13956,2.02946,0.68296,0.64151,0.70567,0.34846,1.65991,1.45061,1.94885,0.00173775,0.00057925,0.00173775,0.00057925,0.00173775,0.00057925,0.00173775,0.00057925
87,1199.77,1.72195,2.14945,2.02163,0.73596,0.64842,0.71421,0.34261,1.70167,1.48237,1.97891,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743
88,1213.1,1.72885,2.10022,2.0106,0.69171,0.64623,0.70192,0.34924,1.64518,1.48174,1.94918,0.00170805,0.00056935,0.00170805,0.00056935,0.00170805,0.00056935,0.00170805,0.00056935
89,1226.5,1.71479,2.09123,2.00671,0.65854,0.68282,0.72367,0.35409,1.67332,1.45026,1.96754,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644
90,1239.89,1.70143,2.05254,1.99445,0.69681,0.65336,0.72186,0.3551,1.6718,1.45041,1.96109,0.00167835,0.00055945,0.00167835,0.00055945,0.00167835,0.00055945,0.00167835,0.00055945
91,1253.27,1.72015,2.10824,2.00714,0.68288,0.7206,0.7363,0.37067,1.64777,1.43713,1.92858,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545
92,1266.89,1.70453,2.04226,1.99753,0.71471,0.67649,0.73675,0.37771,1.66886,1.41221,1.94319,0.00164865,0.00054955,0.00164865,0.00054955,0.00164865,0.00054955,0.00164865,0.00054955
93,1280.51,1.7229,2.05534,2.0147,0.66087,0.69612,0.74343,0.37647,1.66875,1.44616,1.93051,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446
94,1293.93,1.69388,2.02685,1.98014,0.78512,0.64638,0.75823,0.37853,1.67528,1.4033,1.94614,0.00161895,0.00053965,0.00161895,0.00053965,0.00161895,0.00053965,0.00161895,0.00053965
95,1307.26,1.71034,2.05971,1.98156,0.78935,0.63061,0.75271,0.37018,1.64602,1.42597,1.92298,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347
96,1320.57,1.68651,2.0056,1.98847,0.73793,0.69383,0.75286,0.3836,1.62943,1.36527,1.91853,0.00158925,0.00052975,0.00158925,0.00052975,0.00158925,0.00052975,0.00158925,0.00052975
97,1334.08,1.70139,2.02559,1.97611,0.74005,0.70974,0.77395,0.38523,1.6523,1.36997,1.91898,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
98,1347.52,1.70065,2.0169,1.98102,0.71903,0.72679,0.77355,0.39058,1.64422,1.3858,1.9169,0.00155955,0.00051985,0.00155955,0.00051985,0.00155955,0.00051985,0.00155955,0.00051985
99,1361.08,1.66654,1.96598,1.96637,0.755,0.65909,0.76767,0.39049,1.64067,1.3684,1.92482,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149
100,1374.5,1.67418,1.97051,1.95059,0.71601,0.68833,0.76095,0.39248,1.63372,1.37253,1.90941,0.00152985,0.00050995,0.00152985,0.00050995,0.00152985,0.00050995,0.00152985,0.00050995
101,1387.83,1.66981,1.9759,1.9702,0.73939,0.71865,0.77794,0.38834,1.63994,1.35748,1.91221,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505
102,1401.29,1.65802,1.95302,1.96111,0.76024,0.69747,0.76605,0.39807,1.6571,1.34452,1.91745,0.00150015,0.00050005,0.00150015,0.00050005,0.00150015,0.00050005,0.00150015,0.00050005
103,1414.88,1.67773,1.9754,1.95045,0.73421,0.7102,0.75999,0.39147,1.6354,1.33474,1.90188,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951
104,1428.22,1.66022,1.90074,1.94369,0.75204,0.71037,0.7879,0.3943,1.63677,1.30793,1.92449,0.00147045,0.00049015,0.00147045,0.00049015,0.00147045,0.00049015,0.00147045,0.00049015
