epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,1993.32,1.63868,1.56053,1.61689,0.74936,0.77516,0.79803,0.38561,1.84048,1.26075,1.61803,0.002971,0.002971,0.002971
144,2007.03,1.64403,1.54193,1.62315,0.76987,0.71349,0.78625,0.36869,1.82718,1.26652,1.58183,0.0029215,0.0029215,0.0029215
145,2020.76,1.65211,1.54977,1.62713,0.78586,0.7411,0.80387,0.37564,1.81883,1.2533,1.56854,0.002872,0.002872,0.002872
146,2034.54,1.67683,1.60246,1.62743,0.7585,0.72183,0.78185,0.37503,1.80117,1.25824,1.56353,0.0028225,0.0028225,0.0028225
147,2048.31,1.62244,1.57138,1.59748,0.78851,0.7135,0.79001,0.37889,1.81014,1.28436,1.57831,0.002773,0.002773,0.002773
148,2062.09,1.65362,1.53782,1.61884,0.77489,0.74368,0.79229,0.37696,1.8262,1.27327,1.58462,0.0027235,0.0027235,0.0027235
149,2075.75,1.64214,1.53555,1.6079,0.78847,0.74727,0.80795,0.38924,1.79846,1.27814,1.56872,0.002674,0.002674,0.002674
150,2089.43,1.64789,1.55458,1.6009,0.71867,0.75267,0.80474,0.3951,1.8107,1.2347,1.5708,0.0026245,0.0026245,0.0026245
151,2103.25,1.62664,1.52086,1.58514,0.76397,0.76315,0.81024,0.39808,1.80905,1.27009,1.57065,0.002575,0.002575,0.002575
152,2117,1.62968,1.51902,1.59081,0.79046,0.72427,0.81421,0.39164,1.79799,1.26101,1.55487,0.0025255,0.0025255,0.0025255
153,2130.94,1.63501,1.52286,1.61646,0.79458,0.74529,0.79989,0.38913,1.77885,1.22046,1.54692,0.002476,0.002476,0.002476
154,2144.73,1.65215,1.56537,1.59792,0.8335,0.7306,0.8248,0.40237,1.78439,1.24139,1.54676,0.0024265,0.0024265,0.0024265
155,2158.53,1.61107,1.50424,1.58884,0.7712,0.74348,0.81029,0.39707,1.79438,1.27436,1.56512,0.002377,0.002377,0.002377
156,2171.89,1.64575,1.52009,1.59817,0.82284,0.759,0.83351,0.40188,1.80577,1.25376,1.55482,0.0023275,0.0023275,0.0023275
157,2185.41,1.61234,1.49672,1.58557,0.8102,0.74292,0.83199,0.40452,1.80253,1.24068,1.56006,0.002278,0.002278,0.002278
158,2198.83,1.62253,1.5065,1.59467,0.75052,0.77246,0.81691,0.39751,1.78768,1.24131,1.54957,0.0022285,0.0022285,0.0022285
159,2212.75,1.59456,1.48757,1.5786,0.79744,0.74267,0.81492,0.39666,1.78811,1.26165,1.56261,0.002179,0.002179,0.002179
160,2226.7,1.61435,1.52191,1.59216,0.81436,0.73001,0.81121,0.39132,1.80412,1.28486,1.56751,0.0021295,0.0021295,0.0021295
161,2240.72,1.61561,1.46665,1.59226,0.73773,0.80798,0.82315,0.3999,1.78392,1.20913,1.54401,0.00208,0.00208,0.00208
162,2254.8,1.60743,1.5131,1.58852,0.80533,0.73736,0.8195,0.39565,1.79101,1.23596,1.54509,0.0020305,0.0020305,0.0020305
163,2268.66,1.63259,1.46616,1.58122,0.7766,0.77177,0.82798,0.39788,1.78445,1.21844,1.54375,0.001981,0.001981,0.001981
164,2282.43,1.6107,1.47621,1.58997,0.81186,0.74896,0.8323,0.40187,1.77367,1.2026,1.53672,0.0019315,0.0019315,0.0019315
165,2296.31,1.59561,1.47439,1.58257,0.82879,0.74444,0.84557,0.41183,1.78361,1.19571,1.55266,0.001882,0.001882,0.001882
166,2310.23,1.61092,1.45488,1.57439,0.8166,0.76113,0.82444,0.39507,1.81496,1.22868,1.5638,0.0018325,0.0018325,0.0018325
167,2324.05,1.59583,1.46105,1.57188,0.81471,0.75164,0.82257,0.39975,1.75557,1.17117,1.53352,0.001783,0.001783,0.001783
168,2337.93,1.60243,1.47755,1.57484,0.82834,0.76396,0.84069,0.41031,1.75355,1.18809,1.51908,0.0017335,0.0017335,0.0017335
169,2351.78,1.60272,1.48152,1.58366,0.82912,0.75276,0.83536,0.41168,1.77904,1.18166,1.53576,0.001684,0.001684,0.001684
170,2365.43,1.61868,1.4715,1.58939,0.82237,0.75422,0.84015,0.41493,1.76985,1.16795,1.52955,0.0016345,0.0016345,0.0016345
171,2379.18,1.58344,1.44262,1.56809,0.82581,0.78611,0.85184,0.41205,1.7812,1.15412,1.52932,0.001585,0.001585,0.001585
172,2392.83,1.58838,1.45992,1.5692,0.79156,0.77939,0.84104,0.41258,1.77235,1.18473,1.52256,0.0015355,0.0015355,0.0015355
173,2406.78,1.58592,1.4473,1.56972,0.84469,0.73807,0.84402,0.40828,1.77705,1.17251,1.53695,0.001486,0.001486,0.001486
174,2420.46,1.60351,1.47425,1.57424,0.81037,0.75858,0.8478,0.4237,1.77098,1.17213,1.53048,0.0014365,0.0014365,0.0014365
175,2434.32,1.60095,1.48138,1.57988,0.85131,0.73768,0.8501,0.42006,1.77361,1.18373,1.52891,0.001387,0.001387,0.001387
176,2448.09,1.54907,1.39671,1.53023,0.78798,0.77975,0.84416,0.42524,1.74453,1.19264,1.5128,0.0013375,0.0013375,0.0013375
